,bottleid,datetime,station,status,light,temperature,colour,odour,dirt,pH_rws_total_insitu,senshte,foam,ole,e,geldhd,salinity_rws,oxygen,aou_percent,wind_speed,wind_direction,pressure_air,chloride_gvol,sulfate_gvol,nitrite_gvol,nitrate_gvol,ammonia_gvol,phosphate_gvol,doc_gvol,silicate_gvol,lat,lon,depth,station_bottleid,doc_vol,nitrate_vol,nitrite_vol,ammonia_vol,din_vol,silicate_vol,phosphate_vol,sulfate_vol,chloride_vol,silicate_vol_unc,phosphate_vol_unc,nitrate_vol_unc,nitrite_vol_unc,ammonia_vol_unc,doc_vol_unc,salinity_nioz,datfile_stem,salinity,gid,rgb,datenum,day_of_year,dic,dic_std,dic_count,dic_poisoned,alkalinity,alkalinity_std,alkalinity_count,emf0,emf0_std,emf0_count,pH_vindta_free_lab,pH_vindta_free_lab_std,pH_vindta_free_lab_count,pH_vindta_temperature,pH_vindta_temperature_std,pH_vindta_temperature_count,alkalinity_poisoned,pH_spectro_total_lab,pH_spectro_total_lab_std,pH_spectro_total_lab_count,pH_spectro_temperature,density_nutrients,doc,nitrate,nitrite,ammonia,din,silicate,phosphate,sulfate,chloride,pH_calc12_total_25,pH_calc12_total_insitu,fco2_calc12_insitu,pH_calc12_total_20,pH_vindta_total_25,pH_vindta_total_20,pH_spectro_total_25,pH_spectro_total_20,pH_spectro_total_insitu,fco2_calc13s_insitu,fco2_calc23s_insitu,fco2_calc13v_insitu,fco2_calc23v_insitu,pH_vindta_total_insitu,dic_flag,alkalinity_flag,pH_spectro_flag,pH_vindta_flag,something_flag
26,2018005598,3/14/2018 20:00,WALCRN70,Authorised,,6.36,0,0,0,7.26,-350,0,0,,,34.9,9.43,96.25,11.7,309,1000.8,,,0.0044,0.096,0.01,7.2,2.1024,0.0068,51.95694444,2.679166667,3.5,WALCRN70_2018005598,175.0453766,6.853786949,0.314131902,0.713936141,7.881854992,0.242122129,0.232454811,,,0.036318319,0.058113703,2.056136085,0.094239571,0.107090421,35.00907532,34.9,WALCRN70_2018005598,34.9,1,[[0.36 0.18 0.06]],736767.8333,73,2140.054315,,1,2137.916398,2342.704997,,1,643.3083617,,1,7.968451563,,1,25,,1,2340.364632,7.889381403,0.000137097,4,23.3,1.023859346,170.9662341,6.6940708,0.306811578,0.697299042,7.69818142,0.236479874,0.227037837,,,7.853613942,8.137210951,315.3507092,7.927330605,7.860827871,7.934522502,7.864468794,7.938209543,8.147914765,306.0386801,306.778085,309.1091885,309.6054415,8.144124849,2,2,2,2,2
27,2018005599,4/19/2018 2:21,WALCRN70,Authorised,,8.46,0,0,0,8.46,-350,0,0,,,35.03,10,113.2,6,357,1025,,,0.0007,0.0037,0.0011,4.5,2.3544,0.0075,51.95694444,2.679166667,3.5,WALCRN70_2018005599,196.026843,0.264156372,0.04997553,0.078532975,0.392664877,0.267046466,0.145284257,,,0.04005697,0.036321064,0.079246912,0.014992659,0.011779946,39.20536859,35,WALCRN70_2018005599,35.03,1,[[0.36 0.18 0.06]],736803.0979,109,2078.301753,,1,2076.225528,2347.155839,,1,643.2619057,,1,8.091061849,,1,25,,1,2344.811028,8.025201246,0.000426164,4,22.8,1.023957944,191.4403264,0.257975802,0.048806233,0.076695509,0.383477544,0.260798276,0.141884985,,,7.97858426,8.232943978,244.1142055,8.053707888,7.983313318,8.058410605,7.992276004,8.067462229,8.246721847,234.8215118,235.6812908,240.8591737,241.1617495,8.237495696,2,2,2,2,2
28,2018005600,5/16/2018 8:02,WALCRN70,Authorised,,10.91,,,,8.23,-350,,,,,34.2,9.86,109,5,10,1029,,,,,,,1.2391,,51.95694444,2.679166667,3.5,WALCRN70_2018005600,103.1672023,,,,,,,,,,,,,,20.63344046,34.2,WALCRN70_2018005600,34.2,1,[[0.36 0.18 0.06]],736830.3347,136,2033.697548,,1,2031.665882,2337.193371,,1,642.4422238,,1,8.149046233,,1,25,,1,2334.858513,8.07380453,0.000840863,4,24.2,1.023328558,100.8153261,,,,,,,,,,,,8.126352716,,8.117798937,,8.137588586,,,,,,,2,2,2,2,9
29,2018005601,6/11/2018 18:48,WALCRN70,Authorised,,13.25,,,,8.11,-350,,,,,34.24,8.05,95.25,7.6,60,1011,,,0.0007,0.0006,0.0042,5.9,1.0113,0.0154,51.95694444,2.679166667,3.5,WALCRN70_2018005601,84.20062278,0.042836168,0.04997553,0.299853179,0.392664877,0.54833541,0.190483804,,,0.082250312,0.047620951,0.012850851,0.014992659,0.044977977,16.84012456,34.2,WALCRN70_2018005601,34.24,1,[[0.36 0.18 0.06]],736856.7833,162,2086.651359,,1,2084.566793,2332.37835,,1,642.8095154,,1,8.051298218,,1,25,,1,2330.048301,7.968167811,0.000758055,4,24.2,1.023358883,82.27868461,0.041858403,0.048834803,0.29300882,0.383702027,0.535819271,0.186135877,,,7.947994998,8.126143854,327.0923502,8.022791542,7.944350055,8.019026349,7.956286509,8.03109234,8.134406723,319.611226,320.2818256,330.4331587,330.1315473,8.122185807,2,2,2,2,2
30,2018005602,7/18/2018 13:23,WALCRN70,Authorised,,17.17,0,0,0,8.12,-350,0,0,0.149021,,34.67,6.39,81.84,4,270,1018.1,,,0.002,0.0067,0.0067,7,1.2447,0.0084,51.95694444,2.679166667,3.5,WALCRN70_2018005602,103.6334571,0.478337214,0.142787228,0.478337214,1.099461656,0.299092042,0.225997733,,,0.044863806,0.056499433,0.143501164,0.042836168,0.071750582,20.72669142,34.7,WALCRN70_2018005602,34.67,1,[[0.36 0.18 0.06]],736893.5576,199,2109.621638,,1,2107.514124,2338.062652,,1,643.1678459,,1,8.022703081,,1,25,,1,2335.726925,7.828841946,0.000916617,4,24.4,1.023684921,101.2356976,0.467269962,0.139483571,0.467269962,1.074023495,0.292171972,0.220768841,,,7.908768078,8.025905863,429.3951614,7.983149012,7.915306939,7.989666234,7.820146541,7.893258642,7.935338458,546.6293267,535.732587,421.7305918,422.3999499,8.032393431,2,2,3,2,2
31,2018005603,8/17/2018 2:31,WALCRN70,Authorised,,19.27,0,0,0,8.12,-350,0,0,,,34.64,6.81,90,4,225,1014.6,,,0.0018,0.0042,0.0042,6,1.0532,0.0471,51.95694444,2.679166667,3.5,WALCRN70_2018005603,87.68920787,0.299853179,0.128508505,0.299853179,0.728214863,1.677051807,0.193712343,,,0.251557771,0.048428086,0.089955954,0.038552552,0.044977977,17.53784157,,No Sample,34.64,1,[[0.36 0.18 0.06]],736923.1049,229,,,0,,,,0,,,0,,,0,,,0,,,,,,1.023662172,85.66225293,0.292922008,0.125538004,0.292922008,0.71138202,1.638286393,0.18923464,,,,,,,,,,,,,,,,,9,9,9,9,9
32,2018005604,9/12/2018 6:37,WALCRN70,Authorised,,18.4,0,0,0,8.74,-350,0,0,,,34.89,6.01,78.84,12,352,1018,,,0.0002,0.0014,0.0012,7.7,0.8702,0.0259,51.95694444,2.679166667,3.5,WALCRN70_2018005604,72.45266681,0.09995106,0.014278723,0.085672337,0.199902119,0.922200463,0.248597507,,,0.138330069,0.062149377,0.029985318,0.004283617,0.012850851,14.49053336,35.1,WALCRN70_2018005604,34.89,1,[[0.36 0.18 0.06]],736949.2757,255,2106.947422,,1,2104.84258,2324.900691,,1,646.7132156,,1,7.993043687,,1,25,,1,2322.578113,7.898969125,0.000407197,4,25,1.023851762,70.76480163,0.097622589,0.013946084,0.083676505,0.195245178,0.900716781,0.242806152,,,7.887029118,7.985176236,475.856865,7.961144651,7.885429711,7.9594305,7.898969125,7.97313432,7.997172013,460.5580867,461.8675153,477.9380965,477.7586898,7.983419203,2,2,2,2,2
33,2018005605,10/17/2018 6:45,WALCRN70,Authorised,,16.79,0,0,0,9.1,-350,0,0,,,35.01,5.64,71.8,6.9,260,1016,,,0.0018,0.0187,0.0042,5.7,0.437,0.0187,51.95694444,2.679166667,3.5,WALCRN70_2018005605,36.384527,1.335060583,0.128508505,0.299853179,1.763422267,0.665835855,0.184026726,,,0.099875378,0.046006681,0.400518175,0.038552552,0.044977977,7.2769054,35.01,WALCRN70_2018005605,35.01,1,[[0.36 0.18 0.06]],736984.2813,290,2099.090906,,1,2096.993912,2320.256447,,1,646.5204206,,1,8.003307577,,1,25,,1,2317.938509,7.905565789,0.001810312,4,25,1.023942774,35.53375044,1.303842965,0.125503601,0.292841735,1.722188302,0.650266667,0.179723643,,,7.892701582,8.015304626,437.2634409,7.96688683,7.895578073,7.969709633,7.905565789,7.979815668,8.028251677,422.0660063,423.3716227,433.819602,434.1177835,8.018076073,2,2,2,2,2
34,2018005606,11/13/2018 0:18,WALCRN70,Authorised,,13.9,0,0,0,8.08,-350,0,0,,,35.02,7.8,95.7,13.6,214,1013.1,,,0.0141,0.0177,-0.0029,9.9,0.8279,0.0617,51.95694444,2.679166667,3.5,WALCRN70_2018005606,68.93077781,1.263666969,1.006649958,0,2.063275446,2.196902261,0.319625366,,,0.329535339,0.079906341,0.379100091,0.301994987,0,13.78615556,35.02,WALCRN70_2018005606,35.02,1,[[0.36 0.18 0.06]],737011.0125,317,2120.218073,,1,2118.099973,2321.780621,,1,644.7263428,,1,7.960303755,,1,25,,1,2319.46116,7.860259619,0.000761714,4,25,1.023950359,67.31847615,1.234109601,0.983104258,0,2.015015111,2.145516374,0.312149278,,,7.852218358,8.017961898,433.4606817,7.925898719,7.85256473,7.926147659,7.860259619,7.933943086,8.025950914,424.0230278,424.7923522,433.0461,433.0803378,8.018046841,2,2,2,2,2
35,2018005607,12/11/2018 3:51,WALCRN70,Authorised,,11.55,0,0,0,7.84,-350,0,0,,,34.95,7.84,88.49,10.9,289,1024.5,,,0.003,0.0397,0.0283,11.7,0.6094,0.1011,51.95694444,2.679166667,3.5,WALCRN70_2018005607,50.73851431,2.834326478,0.214180842,2.020439278,5.068946598,3.599786363,0.377739068,,,0.539967954,0.094434767,0.850297943,0.064254253,0.303065892,10.14770286,34.95,WALCRN70_2018005607,34.95,1,[[0.36 0.18 0.06]],737039.1604,345,2133.270862,,1,2131.139722,2312.69571,,1,644.9025992,,1,7.909191904,,1,25,,1,2310.385325,7.80713463,0.003409895,4,25,1.023897267,49.55430192,2.768174668,0.209181965,1.973283202,4.950639835,3.51576909,0.368922821,,,7.806396089,8.006812495,443.2577435,7.879455371,7.801519873,7.874402498,7.80713463,7.880100277,8.007216948,442.366555,442.4352396,449.178759,448.7209404,8.001398213,2,2,2,2,2
36,2018005608,1/23/2018 13:16,SCHOUWN10,Authorised,,5.87,0,0,0,8.33,-350,0,0,,,32.54,7.62,75.74,9.8,208,1016.7,19496.3594,2653.396,0.0045,0.45,0.1034,20.1,1.1222,0.4865,51.72,3.495277778,3.5,SCHOUWN10_2018005608,93.43413318,32.12712632,0.321271263,7.382099693,39.83049728,17.3224141,0.648936348,27622.27774,549944.5552,2.598362115,0.162234087,9.638137897,0.096381379,1.107314954,18.68682664,32.5,SHOUWN10_2018005608,32.54,1,[[1.  0.5 0. ]],736717.5528,23,,,0,,,,0,,,0,,,0,,,0,,,,,,1.022070653,91.41651106,31.43337129,0.314333713,7.222690202,38.9703952,16.94835288,0.634923179,27025.80067,538069.0204,,,,,,,,,,,,,,,9,9,9,9,9
37,2018005609,2/13/2018 14:14,SCHOUWN10,Authorised,,5.6,0,0,0,8.03,-350,0,0,0.713,,32.9,9.15,90.5,16.6,180,1004.9,19200.0664,2686.1318,0.0074,0.4206,0.0309,26.8,1.2472,0.3893,51.72,3.495277778,3.5,SCHOUWN10_2018005609,103.8416066,30.02815407,0.528312744,2.206062674,32.76252949,13.8614919,0.865248464,27963.06267,541586.8553,2.079223785,0.216312116,9.008446222,0.158493823,0.330909401,20.76832132,32.9,SCHOUWN10_2018005609,32.9,1,[[1.  0.5 0. ]],736738.5931,44,2237.8525,,1,2235.616883,2385.4107,,1,642.7980601,,1,7.850798101,,1,25,,1,2383.027673,7.772275915,0.000756039,4,23.2,1.022343355,101.5721441,29.37188756,0.516766448,2.157849086,32.04650309,13.55854844,0.846338424,27351.92881,529750.4528,7.748398711,8.038793745,419.9088966,7.820403143,7.742578926,7.814333972,7.746610293,7.818437411,8.036032648,422.0143746,421.8717398,426.6258605,426.1701464,8.031761221,2,2,2,2,2
38,2018005610,3/15/2018 9:05,SCHOUWN10,Authorised,,3.89,0,0,0,6.98,-350,0,0,0.7579,,32.17,10.59,100.09,13.2,164,992.4,18320.9766,2550.0808,0.0047,0.3382,0.041,3.9,1.1135,0.0964,51.72,3.495277778,3.5,SCHOUWN10_2018005610,92.70977303,24.14532027,0.335549986,2.927138176,27.40800844,3.432437244,0.125913023,26546.74995,516789.8848,0.514865587,0.031478256,7.243596082,0.100664996,0.439070726,18.54195461,32.2,SCHOUWN10_2018005610,32.17,1,[[1.  0.5 0. ]],736768.3785,74,2218.879397,,1,2216.662734,2399.67994,,1,642.5343533,,1,7.946916361,,1,25,,1,2397.282657,7.876624537,0.000150214,4,23.1,1.021790431,90.73266903,23.63040358,0.328394136,2.864714805,26.82351253,3.359237999,0.123227835,25980.62101,505768.9609,7.833730097,8.1561542,311.6663984,7.907104205,7.84241308,7.915756342,7.848895397,7.922331654,8.171103309,298.9413943,299.8639494,304.2885226,304.8251478,8.164291061,2,2,2,2,2
39,2018005611,4/18/2018 20:18,SCHOUWN10,Authorised,,7.92,0,0,0,8.36,-350,0,0,,,32.62,10.76,120.3,7.5,107,1026.5,13091.791,2626.1721,0.0039,0.1545,0.0078,5.7,1.3693,0.015,51.72,3.495277778,3.5,SCHOUWN10_2018005611,114.0076266,11.03031337,0.278435095,0.55687019,11.86561866,0.534092932,0.184026726,27338.87258,369287.3644,0.08011394,0.046006681,3.309094011,0.083530528,0.083530528,22.80152532,32.6,SCHOUWN10_2018005611,32.62,1,[[1.  0.5 0. ]],736802.8458,108,2125.395002,,1,2123.27173,2430.876467,,1,642.7150524,,1,8.159574217,,1,25,,1,2428.448019,8.104181745,0.000417909,4,23,1.022131249,111.5391264,10.79148434,0.272406401,0.544812802,11.60870355,0.522528719,0.180042168,26746.92962,361291.5315,8.059894274,8.325570483,199.8563111,8.135840322,8.053039152,8.128807948,8.073944988,8.14990702,8.339510408,191.9484962,192.7084713,203.8293742,203.4422066,8.318011506,2,2,2,2,2
40,2018005612,5/16/2018 12:08,SCHOUWN10,Authorised,,12.09,,,,8.47,-350,,,,,32.24,10.06,111.4,4,360,1029,18489.2168,2659.3069,0.0024,0.0042,0.0093,6.1,1.6276,0.0531,51.72,3.495277778,3.5,SCHOUWN10_2018005612,135.5136296,0.299853179,0.171344674,0.663960611,1.135158463,1.89068898,0.196940882,27683.81116,521535.5288,0.283603347,0.04923522,0.089955954,0.051403402,0.099594092,27.10272593,32.2,SCHOUWN10_2018005612,32.24,1,[[1.  0.5 0. ]],736830.5056,136,2004.116935,,1,2002.11482,2429.48383,,1,642.1046115,,1,8.333503787,,1,25,,1,2427.056773,8.266960286,0.00182923,4,24.3,1.021843442,132.6168218,0.293443366,0.167681923,0.649767453,1.110892742,1.850272656,0.192730974,27092.02801,510386.9216,8.24559437,8.448167414,139.2799448,8.323024043,8.225154534,8.30241506,8.256174523,8.333686904,8.458946742,134.8559551,135.3673807,148.1873261,147.12867,8.427312108,2,2,2,2,2
41,2018005613,6/11/2018 15:05,SCHOUWN10,Authorised,,15.23,,,,8.13,-350,,,,,32,7.66,93.19,7.1,60,1011.2,18937.3242,2630.6265,0.0014,0.0006,0.0083,3.4,1.6656,0.0155,51.72,3.495277778,3.5,SCHOUWN10_2018005613,138.6775015,0.042836168,0.09995106,0.592566997,0.735354225,0.55189603,0.109770328,27385.2436,534175.5412,0.082784404,0.027442582,0.012850851,0.029985318,0.088885049,27.73550031,32,SCHOUWN10_2018005613,32,1,[[1.  0.5 0. ]],736856.6285,162,2133.757204,,1,2131.625579,2426.761819,,1,642.4210596,,1,8.152069184,,1,25,,1,2424.337482,8.087571936,0.000719293,4,24.4,1.021661699,135.737203,0.041927938,0.097831855,0.580003143,0.719762936,0.540194499,0.107442931,26804.61019,522849.7276,8.047944665,8.197452071,285.422983,8.123782255,8.044367871,8.120051806,8.078515857,8.154520202,8.228292566,261.6181929,263.8634995,288.3307955,288.0496998,8.193544783,2,2,3,2,2
42,2018005614,7/19/2018 7:17,SCHOUWN10,Authorised,,19.17,0,0,0,8.19,-350,0,0,0.4218625,,32.15,5.24,68.71,4.5,135,1017.9,17837.6035,2511.2817,0.0019,0.017,0.0153,5.1,1.5843,0.0119,51.72,3.495277778,3.5,SCHOUWN10_2018005614,131.9084808,1.213691439,0.135647867,1.092322295,2.441661601,0.423713726,0.164655491,26142.8451,503155.1133,0.063557059,0.041163873,0.364107432,0.04069436,0.163848344,26.38169617,32.1,SCHOUWN10_2018005614,32.15,1,[[1.  0.5 0. ]],736894.3035,200,2172.250465,,1,2170.080384,2434.979718,,1,642.4189544,,1,8.093716521,,1,25,,1,2432.54717,8.011191252,0.000375835,4,24.5,1.021775286,129.0973492,1.187826184,0.132757044,1.069043566,2.389626794,0.414683866,0.161146481,25585.70897,492432.2601,7.991838747,8.07979495,394.8973168,8.067155039,7.990597545,8.065749302,8.003720317,8.07900802,8.091637361,382.0694904,383.23678,396.2593765,396.134566,8.078357347,2,2,2,2,2
43,2018005615,8/16/2018 19:50,SCHOUWN10,Authorised,,21.01,0,0,0,8.16,-350,0,0,,,32.2,6.33,85,5,190,1013.1,16778.2266,2722.9443,0.0029,0.0128,0.0293,12.4,1.5335,0.1585,51.72,3.495277778,3.5,SCHOUWN10_2018005615,127.6788837,0.91383826,0.207041481,2.091832892,3.212712632,5.643581983,0.400338842,28346.2867,473272.6852,0.846537297,0.10008471,0.274151478,0.062112444,0.313774934,25.53577673,,No Sample,32.2,1,[[1.  0.5 0. ]],736922.8264,228,,,0,,,,0,,,0,,,0,,,0,,,,,,1.02181315,124.9532595,0.894330103,0.202621664,2.047177502,3.144129269,5.523105651,0.391792611,27741.16451,463169.4994,,,,,,,,,,,,,,,9,9,9,9,9
44,2018005616,9/12/2018 13:14,SCHOUWN10,Authorised,,18.97,0,0,0,8.94,-350,0,0,,,32.75,6.12,76.59,6.6,18,1022,17241.4375,2320.8423,-0.0004,0.0021,0.0012,7,0.8864,0.0388,51.72,3.495277778,3.5,SCHOUWN10_2018005616,73.80147536,0.14992659,0,0.085672337,0.207041481,1.381520385,0.225997733,24160.34041,486338.7304,0.207228058,0.056499433,0.044977977,0,0.012850851,14.76029507,32.8,SCHOUWN10_2018005616,32.75,1,[[1.  0.5 0. ]],736949.5514,255,2181.526099,,1,2179.346753,2428.053744,,1,646.0135192,,1,8.058127296,,1,25,,1,2425.628116,7.963289839,0.00250668,4,25,1.022229723,72.19656571,0.14666624,0,0.08380928,0.202539093,1.351477416,0.221083117,23634.9422,475762.6583,7.955331947,8.045869352,429.6345673,8.030254275,7.96291045,8.037756924,7.963289839,8.038139381,8.053732081,420.3018274,421.1276506,420.7408979,421.528318,8.05334901,2,2,2,2,2
45,2018005617,10/17/2018 12:42,SCHOUWN10,Authorised,,16.44,0,0,0,9.26,-350,0,0,0.34226,,33.25,6.1,76.4,6.3,262,1018.5,20298.3105,2789.5935,0.0013,0.0048,0.0026,7.5,1.3339,0.0442,51.72,3.495277778,3.5,SCHOUWN10_2018005617,111.0602301,0.342689347,0.092811698,0.185623397,0.621124442,1.57379384,0.242140428,29040.11555,572565.6319,0.236069076,0.060535107,0.102806804,0.027843509,0.027843509,22.21204603,33.25,SCHOUWN10_2018005617,33.25,1,[[1.  0.5 0. ]],736984.5292,290,2174.15543,,1,2171.983447,2417.756022,,1,646.3637547,,1,8.050524702,,1,25,,1,2415.340681,7.947287275,0.001733193,4,25,1.022608533,108.6048342,0.335112936,0.090759753,0.181519507,0.607392196,1.538999323,0.236787021,28398.0767,559906.957,7.944826115,8.073819122,394.7629807,8.019640794,7.939238999,8.013836163,7.947287275,8.021974453,8.076031648,392.0844299,392.3202298,400.9030282,400.3597489,8.067834698,2,2,2,2,2
46,2018005618,11/12/2018 18:24,SCHOUWN10,Authorised,,11.6,0,0,0,8.04,-350,0,0,,,32.59,8.21,95.7,8.7,197,1013.4,13250.1035,2668.552,0.0068,0.0738,0.0607,19.9,1.1548,0.2048,51.72,3.495277778,3.5,SCHOUWN10_2018005618,96.14840224,5.268848717,0.485476576,4.333592373,10.08791767,7.292148834,0.64247927,27780.05413,373752.9724,1.093822325,0.160619818,1.580654615,0.145642973,0.650038856,19.22968045,32.59,SCHOUWN10_2018005618,32.59,1,[[1.  0.5 0. ]],737010.7667,316,2251.214667,,1,2248.965702,2421.619365,,1,644.1462102,,1,7.905703207,,1,25,,1,2419.200165,7.808324669,0.000687184,4,25,1.022108525,94.06868239,5.15488188,0.474975566,4.239855422,9.869712869,7.134417386,0.628582244,27179.16292,365668.5793,7.801775392,8.001305143,479.0062047,7.874723739,7.797596612,7.870307345,7.808324669,7.881206313,8.007508249,470.5774506,471.187054,484.4527522,484.0562164,7.996361655,2,2,2,2,2
47,2018005619,12/10/2018 21:35,SCHOUWN10,Authorised,,8.52,0,0,0,7.82,-350,0,0,,,32.83,8.51,90.04,17.6,229,1024.5,18532.3867,2633.1931,0.0057,0.1282,0.0794,19.6,1.0739,0.2017,51.72,3.495277778,3.5,SCHOUWN10_2018005619,89.41268546,9.152661322,0.4069436,5.668652956,15.22825788,7.181769628,0.632793653,27411.96232,522753.246,1.077265444,0.158198413,2.745798397,0.12208308,0.850297943,17.88253709,32.83,SCHOUWN10_2018005619,32.83,1,[[1.  0.5 0. ]],737038.8993,344,2266.029246,,1,2263.765481,2423.665444,,1,644.2897419,,1,7.854038193,,1,25,,1,2421.2442,7.73307933,0.001230868,4,25,1.022290326,87.46310438,8.953093943,0.39807048,5.545051943,14.89621636,7.025176164,0.61899603,26814.26365,511354.977,7.769700441,8.015606501,457.5145712,7.842142657,7.747595536,7.819476374,7.73307933,7.804684031,7.976241896,505.325917,501.913159,485.8127585,483.8133919,7.991560716,2,2,2,2,2
48,2018005620,1/23/2018 15:17,GOERE2,Authorised,,5.84,0,0,0,8.33,-350,0,0,,,30.02,9.02,88.16,15.4,202,1015.2,16706.2109,2401.2803,0.0042,0.6428,0.0546,26.3,1.2855,0.7249,51.84694444,3.916666667,3.5,GOERE2_2018005620,107.0304564,45.89181511,0.299853179,3.898091327,50.08975962,25.8109311,0.849105769,24997.71289,471241.2987,3.871639665,0.212276442,13.76754453,0.089955954,0.584713699,21.40609129,30,GOERE2_2018005620,30.02,2,[[0.999 0.111 0.111]],736717.6368,23,2269.37462,,1,2267.107513,2390.76616,,1,641.8591746,,1,7.814643447,,1,25,,1,2388.377782,7.734621896,0.000802058,4,23.2,1.020163197,104.9150339,44.98477817,0.293926678,3.821046808,49.09975166,25.30078636,0.832323467,24503.64115,461927.3662,7.717164313,8.00101429,473.618332,7.788256576,7.712435565,7.783309087,7.709342757,7.780145924,7.991845893,483.8427247,483.206142,479.7379987,479.3583355,7.995169689,2,2,2,2,2
49,2018005621,2/13/2018 11:59,GOERE2,Authorised,,5.4,0,0,0,8.05,-350,0,0,,,30.98,9.27,90.22,14,180,1007,17678.4746,2450.0894,0.0069,0.5739,0.0524,27.6,1.3737,0.5559,51.84694444,3.916666667,3.5,GOERE2_2018005621,114.3739697,40.97279511,0.492615937,3.741025377,45.20643642,19.79348407,0.891076777,25505.82344,498666.4767,2.96902261,0.222769194,12.29183853,0.147784781,0.561153806,22.87479393,31,GOERE2_2018005621,30.98,2,[[0.999 0.111 0.111]],736738.4993,44,2247.719374,,1,2245.4739,2377.747866,,1,642.0233645,,1,7.832631983,,1,25,,1,2375.372494,7.752199119,0.000939702,4,23.4,1.020889551,112.0336373,40.13440541,0.482535977,3.664476117,44.2814175,19.38846769,0.872843469,24983.92057,488462.7102,7.728780949,8.020615257,444.0618956,7.80022349,7.729992683,7.801337555,7.729562772,7.800896055,8.020639152,443.1555644,443.2133721,442.5892884,442.6833057,8.021106533,2,2,2,2,2
50,2018005622,3/15/2018 11:06,GOERE2,Authorised,,4.33,0,0,0,6.97,-350,0,0,,,31.53,10.52,100.13,11.5,275,992.6,17849.8027,2383.7292,0.0054,0.3282,0.0193,2.3,1.1726,0.1048,51.84694444,3.916666667,3.5,GOERE2_2018005622,97.63042646,23.43138413,0.385525516,1.377896751,25.1948064,3.731529286,0.074256398,24815.00312,503499.2229,0.559729393,0.0185641,7.02941524,0.115657655,0.206684513,19.52608529,31.5,GOERE2_2018005622,31.53,2,[[0.999 0.111 0.111]],736768.4625,74,2212.174498,,1,2209.964533,2415.40923,,1,642.0314448,,1,7.992506648,,1,25,,1,2412.996234,7.92803775,0.000764419,4,23.4,1.021305854,95.59372061,22.94257302,0.37748292,1.349151918,24.66920786,3.65368442,0.072707307,24297.32781,492995.5321,7.887857471,8.205724153,277.0693881,7.961948506,7.893155384,7.967148682,7.904468937,7.978608462,8.222100808,264.6259098,265.575928,273.0277261,273.3383724,8.210275332,2,2,2,2,2
51,2018005623,4/18/2018 18:28,GOERE2,Authorised,,8.51,0,0,0,8.59,-350,0,0,,,31.12,11.48,125.9,8.8,52,1026.9,18602.2031,2501.2551,0.0038,0.2421,0.0119,4.6,2.0252,0.0164,51.84694444,3.916666667,3.5,GOERE2_2018005623,168.617721,17.28439396,0.271295733,0.849584007,18.4052737,0.583941606,0.148512796,26038.46658,524722.5957,0.087591241,0.037128199,5.185318189,0.08138872,0.127437601,33.7235442,31.1,GOERE2_2018005623,31.12,2,[[0.999 0.111 0.111]],736802.7694,108,2150.457427,,1,2148.309118,2458.448715,,1,642.2340854,,1,8.171728391,,1,25,,1,2455.992722,8.12610919,0.000373934,4,22.9,1.020995507,165.1503065,16.92896182,0.265716873,0.832113365,18.02679206,0.57193357,0.145458814,25503.01778,513932.3257,8.080020746,8.336910189,198.8175337,8.156175501,8.067396251,8.143302728,8.094275309,8.170430649,8.350993182,190.8456035,191.6073558,206.1495429,205.4359415,8.323372036,2,2,2,2,2
52,2018005624,5/16/2018 13:27,GOERE2,Authorised,,12.48,,,,8.26,-350,,,,,30.2,8.02,90.74,5,10,1032,17425.4023,2487.876,0.0036,0.1207,0.0222,7.8,1.8435,0.0995,51.84694444,3.916666667,3.5,GOERE2_2018005624,153.4894177,8.617209216,0.257017011,1.584938232,10.45916446,3.54281645,0.251826046,25899.18801,491527.9269,0.531422468,0.062956511,2.585162765,0.077105103,0.237740735,30.69788354,30.2,GOERE2_2018005624,30.2,2,[[0.999 0.111 0.111]],736830.5604,136,2192.82313,,1,2190.632498,2459.874356,,1,641.4807545,,1,8.104058085,,1,25,,1,2457.416939,8.03114983,0.001070161,4,24.2,1.020299361,150.4356697,8.445765572,0.25190353,1.553405101,10.2510742,3.472330362,0.246815842,25383.91084,481748.7354,8.021762096,8.214012451,282.0429371,8.097393433,7.998845293,8.074072273,8.019167165,8.094609191,8.210858943,284.1223128,283.9352196,300.7278916,299.0239665,8.190036285,2,2,2,2,2
53,2018005625,6/11/2018 13:37,GOERE2,Authorised,,15.51,0,0,0,8.03,-350,0,0,,,30.02,7.14,85.88,2.1,60,1015,14657.8525,1704.5356,0.0052,0.0477,0.0453,7.5,1.9799,0.1101,51.84694444,3.916666667,3.5,GOERE2_2018005625,164.8460527,3.40547539,0.371246793,3.234130717,7.0108529,3.920242122,0.242140428,17744.48886,413462.1243,0.588036318,0.060535107,1.021642617,0.111374038,0.485119608,32.96921053,30,GOERE2_2018005625,30.02,2,[[0.999 0.111 0.111]],736856.5674,162,2201.360914,,1,2199.161753,2463.217256,,1,640.07543,,1,8.085374231,,1,25,,1,2460.756499,8.024529496,0.000247413,4,24,1.020163197,161.5879235,3.338167266,0.36390922,3.170209165,6.872285651,3.842759799,0.237354601,17393.77475,405290.1786,8.014282751,8.15900563,328.9786125,8.089863999,8.010429323,8.08580412,8.009562466,8.084927214,8.153834091,333.3623091,332.9688154,332.5302408,332.2119755,8.15471911,2,2,2,2,2
